policy,budget,beta,total_cost_spent,total_cost_spent_ci95_low,total_cost_spent_ci95_high,probes,probes_ci95_low,probes_ci95_high,partial_recal,partial_recal_ci95_low,partial_recal_ci95_high,full_recal,full_recal_ci95_low,full_recal_ci95_high,cumulative_reward_mean,cumulative_reward_ci95_low,cumulative_reward_ci95_high,time_to_failure_median,time_to_failure_IQR,time_to_failure_iqr_q1,time_to_failure_iqr_q3,unnecessary_recalibration_rate,unnecessary_recalibration_rate_ci95_low,unnecessary_recalibration_rate_ci95_high,post_switch_time_to_failure_median,collapse_rate
conservative_bandit,90.0,0.2,86.65,86.29526485141585,87.00473514858416,3.325,3.1476324257079207,3.5023675742920797,20.0,20.0,20.0,0.0,0.0,0.0,160.92946766786767,159.96391603616084,161.8950192995745,30.0,61.75,9.75,71.5,0.16875,0.1435226555052576,0.1939773444947424,0.0,0.075
periodic_full,90.0,0.3,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,146.40791404934168,145.24594566256036,147.569882436123,13.5,8.0,10.0,18.0,0.08333333333333333,0.060267439588288965,0.10639922707837769,0.0,0.0
periodic_partial,90.0,0.3,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,162.271956357769,161.33780424805468,163.20610846748332,20.0,61.5,7.0,68.5,0.19875,0.16688067647327165,0.23061932352672837,0.0,0.15
threshold,90.0,0.3,89.65,89.41149375108976,89.88850624891025,0.0,0.0,0.0,3.85,1.2264312619874205,6.473568738012579,7.425,6.351721879903945,8.498278120096055,41.81075464567864,39.0511940311185,44.570315260238786,23.5,13.5,18.0,31.5,0.7190656565656566,0.6473181679119149,0.7908131452193983,0.0,0.0
conservative_bandit,90.0,0.3,86.75,86.36083719048746,87.13916280951254,3.525,3.109888059582812,3.940111940417188,19.925,19.778000000000002,20.072,0.0,0.0,0.0,161.100810769298,159.83886454191781,162.36275699667817,20.0,65.5,7.0,72.5,0.20066176470588237,0.1703529318676315,0.23097059754413324,0.0,0.075
periodic_full,90.0,0.4,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,145.46372293595104,144.44922657299983,146.47821929890225,14.0,7.25,11.0,18.25,0.06666666666666667,0.04353496424653696,0.08979836908679636,0.0,0.0
periodic_partial,90.0,0.4,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,161.74159120947442,160.80965089042573,162.6735315285231,30.0,42.75,14.5,57.25,0.17375000000000002,0.14276216222864868,0.20473783777135135,0.0,0.1
threshold,90.0,0.4,89.8,89.61168929112522,89.98831070887478,0.0,0.0,0.0,2.2,0.12858220237739326,4.2714177976226075,8.1,7.252601810063479,8.947398189936521,42.19524564220639,39.13515310524842,45.255338179164355,23.0,10.5,18.75,29.25,0.6887626262626262,0.6334089209108926,0.7441163316143597,0.0,0.0
conservative_bandit,90.0,0.4,87.2,86.76060834595884,87.63939165404116,4.1,3.4166976117075585,4.783302388292441,19.75,19.471484705571186,20.028515294428814,0.0,0.0,0.0,160.16916468353557,158.561584219855,161.77674514721613,30.0,44.0,14.5,58.5,0.17816176470588235,0.15030420310087322,0.20601932631089148,0.0,0.075
periodic_full,90.0,0.5,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,146.5432505405609,145.36192843745152,147.72457264367029,14.0,7.5,10.75,18.25,0.075,0.0538058986148677,0.09619410138513229,0.0,0.0
periodic_partial,90.0,0.5,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,161.57444690118146,160.74006808444318,162.40882571791974,18.5,40.5,8.75,49.25,0.17625,0.1493,0.2032,0.0,0.025
threshold,90.0,0.5,89.6,89.34891905483362,89.85108094516637,0.0,0.0,0.0,4.4,1.6381096031698577,7.1618903968301435,7.2,6.070135746751306,8.329864253248696,41.91543800558825,38.32222890111513,45.50864711006137,21.0,14.25,15.75,30.0,0.6741161616161616,0.6047978662719847,0.7434344569603385,0.0,0.0
conservative_bandit,90.0,0.5,86.9,86.50424871835574,87.29575128164427,3.6,3.2233785822504353,3.976621417749565,19.925,19.778000000000002,20.072,0.0,0.0,0.0,160.94620707584914,159.97665526596288,161.9157588857354,18.5,40.5,8.75,49.25,0.18316176470588236,0.1561307868414649,0.21019274257029982,0.0,0.05
periodic_full,100.0,0.1,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,146.35917894040773,145.2890886640077,147.42926921680777,15.0,8.25,11.0,19.25,0.0875,0.06402663812001531,0.11097336187998467,0.0,0.0
periodic_partial,100.0,0.1,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,162.7191433010425,162.1428355690014,163.2954510330836,30.5,74.0,8.0,82.0,0.24000000000000005,0.2135172082965135,0.2664827917034866,0.0,0.125
threshold,100.0,0.1,100.0,100.0,100.0,0.0,0.0,0.0,3.75,0.9483178130053589,6.5516821869946416,8.5,7.379327125202144,9.620672874797856,40.56267472843559,36.94245865413503,44.182890802736146,24.0,12.25,18.75,31.0,0.6775,0.6017169618463678,0.7532830381536322,0.0,0.0
conservative_bandit,100.0,0.1,98.45,98.18788258649694,98.71211741350307,3.525,3.272086768704952,3.777913231295048,22.85,22.737932712520216,22.962067287479787,0.0,0.0,0.0,160.46784155411473,159.71647072994344,161.21921237828602,30.5,65.75,8.0,73.75,0.26620553359683796,0.23255562598261326,0.29985544121106267,0.0,0.125
periodic_full,100.0,0.2,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,146.3548236522403,145.37642645431993,147.33322085016067,15.0,9.5,11.5,21.0,0.085,0.06220524126819884,0.10779475873180117,0.0,0.0
periodic_partial,100.0,0.2,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,162.75136027184928,161.95358755151176,163.5491329921868,46.5,66.5,6.75,73.25,0.24100000000000002,0.20554870643566564,0.2764512935643344,0.0,0.1
threshold,100.0,0.2,100.0,100.0,100.0,0.0,0.0,0.0,4.375,1.3936718886220683,7.356328111377932,8.25,7.057468755448827,9.442531244551173,41.175306779393836,38.05075241638373,44.29986114240394,25.0,14.0,19.25,33.25,0.713,0.6529969399070945,0.7730030600929054,0.0,0.0
conservative_bandit,100.0,0.2,98.3,98.07586542504042,98.52413457495958,3.2,3.056175320401753,3.343824679598247,22.975,22.926000000000002,23.024,0.0,0.0,0.0,160.97341107501398,160.1137217581824,161.83310039184556,46.5,91.25,6.75,98.0,0.25014822134387354,0.21310521726635673,0.28719122542139036,0.0,0.125
periodic_full,100.0,0.3,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,146.2161019324805,145.20541215809695,147.22679170686408,13.5,9.25,8.75,18.0,0.05500000000000001,0.03521243591778685,0.07478756408221317,0.0,0.0
periodic_partial,100.0,0.3,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,163.1736059254346,162.52876748498818,163.81844436588102,23.0,90.0,6.75,96.75,0.23700000000000002,0.2107582122247545,0.26324178777524554,0.0,0.2
threshold,100.0,0.3,100.0,100.0,100.0,0.0,0.0,0.0,2.5,0.14611613906521903,4.853883860934781,9.0,8.058446455626088,9.941553544373912,40.605928406163365,37.75021640852699,43.46164040379974,23.0,10.25,19.75,30.0,0.6145,0.5548519657512204,0.6741480342487797,0.0,0.0
conservative_bandit,100.0,0.3,98.6,98.3123506408035,98.88764935919649,3.6,3.2366909911694512,3.963309008830549,22.85,22.684668631111755,23.015331368888248,0.0,0.0,0.0,160.43585432099474,159.38551778716237,161.4861908548271,23.0,75.25,6.75,82.0,0.21081521739130435,0.18020353497927252,0.24142689980333618,0.0,0.125
periodic_full,100.0,0.4,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,145.61436457450628,144.56624271772145,146.66248643129111,13.5,8.75,9.5,18.25,0.0775,0.05705445631903479,0.09794554368096521,0.0,0.0
periodic_partial,100.0,0.4,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,162.5498606183604,161.8169419538722,163.28277928284862,23.0,55.25,8.0,63.25,0.23200000000000004,0.19581035932331342,0.26818964067668666,0.0,0.15
threshold,100.0,0.4,100.0,100.0,100.0,0.0,0.0,0.0,8.75,5.007563182452731,12.492436817547269,6.5,5.003025272981093,7.996974727018907,44.11783915662786,40.846371560826555,47.389306752429164,27.5,16.0,21.0,37.0,0.6555,0.599717642803849,0.711282357196151,0.0,0.0
conservative_bandit,100.0,0.4,98.7,98.40060505459623,98.99939494540378,3.85,3.3412608849523293,4.358739115047671,22.75,22.519901916120258,22.980098083879742,0.0,0.0,0.0,160.11733970947188,159.10597391809296,161.1287055008508,23.0,59.25,8.0,67.25,0.24206827592697158,0.2043352046485042,0.279801347205439,0.0,0.15
periodic_full,100.0,0.5,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,146.64883494454725,145.64586960390812,147.65180028518637,12.0,8.5,9.75,18.25,0.0875,0.06622804301795074,0.10877195698204925,0.0,0.0
periodic_partial,100.0,0.5,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,163.23261767105183,162.49904858056723,163.96618676153642,47.0,88.25,14.75,103.0,0.25,0.22168373485441853,0.27831626514558144,0.0,0.2
threshold,100.0,0.5,100.0,100.0,100.0,0.0,0.0,0.0,5.0,1.8614881854202925,8.138511814579708,8.0,6.744595274168117,9.255404725831884,40.589735252371064,37.592404960739344,43.58706554400278,25.0,9.0,20.0,29.0,0.6425000000000001,0.5798053296339498,0.7051946703660503,0.0,0.0
conservative_bandit,100.0,0.5,98.85,98.53969973185596,99.16030026814403,4.225,3.6357971704421517,4.814202829557847,22.6,22.31235064080351,22.887649359196494,0.0,0.0,0.0,159.8792304259273,158.6981998556726,161.06026099618197,47.0,82.75,14.75,97.5,0.22724802371541503,0.20045110047366974,0.2540449469571603,0.0,0.2
periodic_full,120.0,0.1,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,148.06862489017584,147.07496343486716,149.06228634548452,16.5,9.0,10.0,19.0,0.075,0.05491052776733807,0.09508947223266193,0.0,0.0
periodic_partial,120.0,0.1,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,162.0284094196188,161.28132350183085,162.77549533740677,62.5,76.5,26.75,103.25,0.26465517241379305,0.2401682479478478,0.2891420968797383,0.0,0.225
threshold,120.0,0.1,120.0,120.0,120.0,0.0,0.0,0.0,3.75,0.6361043444190115,6.863895655580988,10.5,9.254441737767605,11.745558262232395,40.93044878736627,37.69389557731665,44.16700199741588,26.0,14.0,22.0,36.0,0.6287499999999999,0.5640797781068048,0.6934202218931951,0.0,0.0
conservative_bandit,120.0,0.1,118.25,118.0424069562946,118.4575930437054,3.175,3.0366293531942703,3.3133706468057293,27.975,27.926000000000002,28.024,0.0,0.0,0.0,161.5836563768044,160.8242132201283,162.3430995334805,68.5,84.5,26.75,111.25,0.24031084656084656,0.2143124977514586,0.2663091953702345,0.0,0.125
periodic_full,120.0,0.2,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,147.46443967404429,146.62511118831878,148.3037681597698,12.0,9.25,8.0,17.25,0.0875,0.06342244546307427,0.11157755453692572,0.0,0.0
periodic_partial,120.0,0.2,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,162.64410295444895,161.9796610118135,163.3085448970844,60.5,97.0,14.0,111.0,0.27241379310344827,0.244317066975909,0.30051051923098754,0.0,0.275
threshold,120.0,0.2,120.0,120.0,120.0,0.0,0.0,0.0,7.5,3.4229535577445667,11.577046442255433,9.0,7.369181423097826,10.630818576902174,41.78327559609272,38.41039731247224,45.1561538797132,27.0,15.0,22.0,37.0,0.6520833333333333,0.5813391886288314,0.7228274780378353,0.0,0.0
conservative_bandit,120.0,0.2,118.25,118.0424069562946,118.4575930437054,3.125,3.0212034781473003,3.2287965218526997,28.0,28.0,28.0,0.0,0.0,0.0,162.2915649793941,161.64386908486784,162.93926087392038,80.0,104.25,14.0,118.25,0.27767857142857144,0.24553329323322198,0.3098238496239209,0.0,0.25
periodic_full,120.0,0.3,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,147.24367319534431,146.26608678382232,148.2212596068663,12.5,10.0,8.0,18.0,0.08333333333333333,0.06578851891936723,0.10087814774729943,0.0,0.025
periodic_partial,120.0,0.3,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,162.86221551347776,162.29318880453943,163.4312422224161,52.5,88.75,19.0,107.75,0.29224137931034483,0.265843961763165,0.31863879685752466,0.0,0.175
threshold,120.0,0.3,120.0,120.0,120.0,0.0,0.0,0.0,3.75,0.6361043444190115,6.863895655580988,10.5,9.254441737767605,11.745558262232395,40.64485369377612,37.70936298910873,43.58034439844351,28.0,10.25,22.75,33.0,0.6737499999999998,0.6106440614517382,0.7368559385482615,0.0,0.0
conservative_bandit,120.0,0.3,118.6,118.3123506408035,118.88764935919649,3.65,3.1269408524890596,4.173059147510941,27.825,27.583034172787848,28.06696582721215,0.0,0.0,0.0,161.79434916831067,160.75527556153003,162.83342277509132,52.5,91.0,19.0,110.0,0.2791488095238095,0.25042162261428,0.30787599643333896,0.0,0.3
periodic_full,120.0,0.4,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,147.24421602119668,146.41351955981236,148.074912482581,13.5,7.25,10.75,18.0,0.05833333333333333,0.041586432442162764,0.07508023422450388,0.0,0.0
periodic_partial,120.0,0.4,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,162.35834764965585,161.77495729900104,162.94173800031066,40.0,87.5,6.75,94.25,0.2517241379310345,0.2254142189701806,0.27803405689188837,0.0,0.225
threshold,120.0,0.4,120.0,120.0,120.0,0.0,0.0,0.0,5.25,1.6724062663464818,8.827593733653519,9.9,8.468962506538594,11.331037493461407,42.119427976839326,39.42417731718842,44.81467863649023,28.5,10.5,23.75,34.25,0.6579166666666667,0.5944960790546898,0.7213372542786436,0.0,0.0
conservative_bandit,120.0,0.4,118.45,118.18788258649694,118.71211741350307,3.725,3.172463680274876,4.277536319725124,27.75,27.48976834777354,28.01023165222646,0.0,0.0,0.0,161.3901230998976,160.53926646127113,162.2409797385241,40.0,83.5,6.75,90.25,0.2509160052910053,0.22508899367159624,0.2767430169104143,0.0,0.175
periodic_full,120.0,0.5,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,147.8465954008754,147.04590058560277,148.64729021614804,14.5,6.5,10.0,16.5,0.07708333333333332,0.05568513217481272,0.09848153449185393,0.0,0.0
periodic_partial,120.0,0.5,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,162.76242249134006,162.21097344600093,163.3138715366792,69.5,76.75,26.5,103.25,0.28706896551724137,0.25954208911140236,0.3145958419230804,0.0,0.175
threshold,120.0,0.5,120.0,120.0,120.0,0.0,0.0,0.0,5.25,1.6724062663464818,8.827593733653519,9.9,8.468962506538594,11.331037493461407,42.23032913027856,38.828147676821246,45.63251058373588,27.0,16.0,23.0,39.0,0.66375,0.6093404844949628,0.7181595155050371,0.0,0.0
conservative_bandit,120.0,0.5,118.75,118.44611490025643,119.05388509974357,3.625,3.255724375053691,3.994275624946309,27.875,27.71515913362315,28.03484086637685,0.0,0.0,0.0,161.94582128132618,161.17683915418732,162.71480340846503,66.5,76.75,26.5,103.25,0.27266666666666667,0.23941519729379593,0.30591813603953744,0.0,0.075
periodic_full,140.0,0.1,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,148.66267675730535,147.97310273604174,149.35225077856896,12.0,11.25,8.0,19.25,0.09642857142857142,0.07603563650316662,0.11682150635397621,0.0,0.0
periodic_partial,140.0,0.1,136.0,136.0,136.0,0.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,161.93330863830278,161.42245818794675,162.4441590886588,51.0,102.25,11.75,114.0,0.3176470588235294,0.2891804909162173,0.3461136267308415,0.0,0.225
threshold,140.0,0.1,140.0,140.0,140.0,0.0,0.0,0.0,5.25,1.327644938207503,9.172355061792498,11.9,10.331057975283002,13.468942024716998,43.23667855029063,39.24638522507969,47.22697187550156,28.5,10.25,22.0,32.25,0.6685714285714285,0.6083910501352808,0.7287518070075761,0.0,0.0
conservative_bandit,140.0,0.1,138.55,138.26972193294554,138.83027806705448,3.575,2.9841277416894365,4.165872258310564,32.85,32.556000000000004,33.144,0.0,0.0,0.0,161.37169800640203,160.4725985195368,162.27079749326725,63.0,161.5,11.75,173.25,0.32542087542087544,0.2995820109818416,0.35125973985990927,0.0,0.15
periodic_full,140.0,0.2,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,149.22221216307872,148.49805968602604,149.9463646401314,13.5,13.5,10.75,24.25,0.13035714285714287,0.10534957989854563,0.1553647058157401,0.0,0.0
periodic_partial,140.0,0.2,136.0,136.0,136.0,0.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,162.09163169476307,161.54654553251368,162.63671785701246,103.0,131.75,24.0,155.75,0.35147058823529415,0.32113821039840185,0.38180296607218644,3.0,0.2
threshold,140.0,0.2,140.0,140.0,140.0,0.0,0.0,0.0,6.125,1.951140644070895,10.298859355929105,11.55,9.880456257628358,13.219543742371643,41.75051609557266,37.987545856922786,45.51348633422253,29.0,13.0,24.0,37.0,0.6710714285714285,0.6236906172439377,0.7184522398989194,0.0,0.0
conservative_bandit,140.0,0.2,138.5,138.22819690384964,138.77180309615036,3.5,3.128646274094914,3.871353725905086,32.875,32.715159133623146,33.034840866376854,0.0,0.0,0.0,161.85591111986201,161.3205829997111,162.39123924001294,62.5,89.25,24.0,113.25,0.33650568181818186,0.30000491809114516,0.37300644554521856,0.0,0.175
periodic_full,140.0,0.3,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,148.85220921363356,148.1466064554646,149.55781197180252,19.5,17.25,12.75,30.0,0.10535714285714284,0.07980290190247485,0.13091138381181083,0.0,0.0
periodic_partial,140.0,0.3,136.0,136.0,136.0,0.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,162.12987871524098,161.63100760663076,162.6287498238512,103.0,84.0,52.25,136.25,0.3397058823529412,0.305108409981534,0.3743033547243484,3.0,0.225
threshold,140.0,0.3,140.0,140.0,140.0,0.0,0.0,0.0,5.25,1.327644938207503,9.172355061792498,11.9,10.331057975283,13.468942024717,42.676610115171435,39.61570126304265,45.73751896730022,28.0,5.0,26.0,31.0,0.6792857142857143,0.6286792284340331,0.7298922001373954,0.0,0.0
conservative_bandit,140.0,0.3,138.6,138.3123506408035,138.8876493591965,3.45,3.2521243591778686,3.647875640822132,32.925,32.842334315555874,33.00766568444412,0.0,0.0,0.0,161.7363261395145,161.22125861701724,162.25139366201174,110.0,70.0,70.25,140.25,0.33449337121212125,0.30129417694156807,0.3676925654826744,10.0,0.375
periodic_full,140.0,0.4,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,147.71667315011308,146.88649511150402,148.54685118872214,13.0,10.25,9.0,19.25,0.10178571428571428,0.08310503044603784,0.12046639812539073,0.0,0.0
periodic_partial,140.0,0.4,136.0,136.0,136.0,0.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,161.60474670044914,160.91214927225582,162.29734412864246,80.5,97.5,34.5,132.0,0.2963235294117647,0.26485791365878975,0.32778914516473967,0.0,0.2
threshold,140.0,0.4,140.0,140.0,140.0,0.0,0.0,0.0,7.875,3.2879452636963062,12.462054736303694,10.85,9.015178105478522,12.684821894521477,41.78695700866472,38.061349984338364,45.51256403299108,28.5,12.5,25.0,37.5,0.6432142857142857,0.5874978079232777,0.6989307635052938,0.0,0.0
conservative_bandit,140.0,0.4,138.6,138.3123506408035,138.8876493591965,3.525,3.0288197442926146,4.021180255707385,32.825,32.482,33.168000000000006,0.025,-0.023999999999999994,0.074,161.04094677156863,160.2292622957892,161.85263124734806,114.0,102.75,34.5,137.25,0.30126262626262623,0.27029913261560945,0.332226119909643,14.0,0.225
periodic_full,140.0,0.5,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,148.43477057161795,147.6652084365742,149.2043327066617,13.0,19.25,9.75,29.0,0.11071428571428572,0.08947631777826882,0.13195225365030264,0.0,0.0
periodic_partial,140.0,0.5,136.0,136.0,136.0,0.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,162.0831892899287,161.5048553002289,162.66152327962848,81.0,105.25,17.0,122.25,0.3154411764705882,0.29119463909776094,0.3396877138434155,0.0,0.2
threshold,140.0,0.5,140.0,140.0,140.0,0.0,0.0,0.0,3.5,0.20456259469130655,6.795437405308693,12.6,11.281825037876523,13.918174962123476,41.65553673598905,38.61577073689018,44.69530273508793,28.5,10.5,22.75,33.25,0.6303571428571428,0.574203107908391,0.6865111778058947,0.0,0.0
conservative_bandit,140.0,0.5,138.65,138.356,138.94400000000002,3.825,3.447806891598427,4.202193108401573,32.75,32.55462921510691,32.94537078489309,0.0,0.0,0.0,161.76211211542508,161.2513422325737,162.27288199827646,98.0,179.5,17.0,196.5,0.32705935361681326,0.2946874287051672,0.35943127852845935,3.0,0.125
