policy,budget,beta,total_cost_spent,total_cost_spent_ci95_low,total_cost_spent_ci95_high,probes,probes_ci95_low,probes_ci95_high,partial_recal,partial_recal_ci95_low,partial_recal_ci95_high,full_recal,full_recal_ci95_low,full_recal_ci95_high,cumulative_reward_mean,cumulative_reward_ci95_low,cumulative_reward_ci95_high,time_to_failure_median,time_to_failure_IQR,time_to_failure_iqr_q1,time_to_failure_iqr_q3,unnecessary_recalibration_rate,unnecessary_recalibration_rate_ci95_low,unnecessary_recalibration_rate_ci95_high,post_shock_ttf_median,collapse_rate_20,recal_cost_spent_post_shock
periodic_partial,60.0,0.1,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,156.83973658048882,156.45639584387325,157.22307731710438,14.0,19.0,8.0,27.0,0.10613333333333333,0.09962614374452547,0.11264052292214119,0.0,0.006,4.0
threshold,60.0,0.1,60.0,60.0,60.0,0.0,0.0,0.0,2.43,1.9450727671471477,2.9149272328528526,5.028,4.834029106858859,5.22197089314114,40.70436510044598,39.90240486421072,41.50632533668124,20.0,9.0,16.0,25.0,0.6754000000000001,0.6534047403535408,0.6973952596464594,0.0,0.0,0.0
conservative_bandit,60.0,0.1,58.812,58.36346372257806,59.260536277421934,4.302,3.8964209624022987,4.707579037597701,12.352,12.042779502264745,12.661220497735256,0.08,0.05619628698066174,0.10380371301933827,81.72899589619587,80.23035786234095,83.22763393005079,14.0,10.0,8.0,18.0,0.5940338383838384,0.5720806755295929,0.6159870012380839,0.0,0.0,4.236
periodic_full,60.0,0.2,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,132.9637454455834,132.4276873651218,133.499803526045,15.0,9.0,10.0,19.0,0.11233333333333333,0.1054164438615857,0.11925022280508095,0.0,0.0,10.0
periodic_partial,60.0,0.2,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,156.8643097655107,156.4889311133672,157.23968841765424,14.0,18.0,9.0,27.0,0.10453333333333333,0.09825130349942512,0.11081536316724153,0.0,0.006,4.0
threshold,60.0,0.2,60.0,60.0,60.0,0.0,0.0,0.0,2.79,2.2778870806508307,3.3021129193491694,4.884,4.679154832260332,5.088845167739668,40.813147287903426,40.02953578493681,41.59675879087004,21.0,10.0,16.0,26.0,0.6716666666666666,0.6495801762884839,0.6937531570448494,0.0,0.0,0.0
conservative_bandit,60.0,0.2,58.584,58.082635396270796,59.08536460372921,4.648,4.2219323282516985,5.074067671748301,12.092,11.76305029257464,12.420949707425361,0.092,0.06664038613798584,0.11735961386201416,82.18345188536699,80.69496042280015,83.67194334793383,13.0,10.0,8.0,18.0,0.5642969696969696,0.5413452482043305,0.5872486911896088,0.0,0.0,5.36
periodic_full,60.0,0.3,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,133.0655961758184,132.55925164065283,133.57194071098397,14.0,10.0,9.0,19.0,0.10866666666666666,0.1017009153132829,0.11563241802005042,0.0,0.0,10.0
periodic_partial,60.0,0.3,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,157.3121010177846,156.9316389032398,157.69256313232944,13.5,18.0,9.0,27.0,0.10653333333333333,0.09987319299166322,0.11319347367500343,0.0,0.004,4.0
threshold,60.0,0.3,60.0,60.0,60.0,0.0,0.0,0.0,2.7,2.1943613811963614,3.205638618803639,4.92,4.717744552478544,5.1222554475214555,40.93422332534287,40.13197529517915,41.73647135550659,21.0,10.0,16.0,26.0,0.6728,0.6502371144963718,0.6953628855036281,0.0,0.0,0.0
conservative_bandit,60.0,0.3,59.088,58.72990810437735,59.44609189562265,4.35,3.9443383622664605,4.755661637733539,12.412,12.114165804994409,12.709834195005593,0.074,0.0510317899228456,0.0969682100771544,82.5281793126944,80.99624340742655,84.06011521796226,13.0,9.0,8.0,17.0,0.5738031746031746,0.5517337178295955,0.5958726313767538,0.0,0.0,5.716
periodic_full,60.0,0.4,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,133.0039042894093,132.45906677179838,133.5487418070202,14.0,9.0,9.0,18.0,0.11,0.10307266844220013,0.11692733155779987,0.0,0.0,10.0
periodic_partial,60.0,0.4,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,157.3184031250138,156.9546087276622,157.68219752236539,14.0,19.0,9.0,28.0,0.10746666666666665,0.10111939797739172,0.11381393535594159,0.0,0.006,4.0
threshold,60.0,0.4,60.0,60.0,60.0,0.0,0.0,0.0,3.03,2.501586155080125,3.558413844919875,4.788,4.57663446203205,4.99936553796795,40.84533550323305,40.06965086251072,41.621020143955384,20.0,12.0,15.0,27.0,0.6522666666666667,0.6291977910034837,0.6753355423298496,0.0,0.0,0.0
conservative_bandit,60.0,0.4,58.564,58.07976541399714,59.04823458600286,5.322,4.855941362059238,5.788058637940762,11.73,11.384370281189465,12.075629718810536,0.1,0.07367750491509231,0.1263224950849077,84.90983388725299,83.28306381274432,86.53660396176166,13.0,9.25,8.0,17.25,0.5405283161283162,0.5165777216584947,0.5644789105981377,0.0,0.0,7.356
periodic_full,60.0,0.5,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,132.8832973200666,132.34978145685338,133.4168131832798,14.0,8.0,10.0,18.0,0.11033333333333334,0.10329337576681277,0.1173732908998539,0.0,0.0,10.0
periodic_partial,60.0,0.5,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,157.01381383152045,156.62005465668804,157.40757300635286,13.5,17.0,9.0,26.0,0.10919999999999999,0.10266809132433498,0.115731908675665,0.0,0.004,4.0
threshold,60.0,0.5,60.0,60.0,60.0,0.0,0.0,0.0,3.06,2.529642548338325,3.590357451661675,4.776,4.563857019335329,4.98814298066467,40.93177896912278,40.10306416152358,41.76049377672199,20.0,9.5,15.75,25.25,0.6567999999999999,0.6355502547738483,0.6780497452261516,0.0,0.0,0.0
conservative_bandit,60.0,0.5,58.692,58.26264704865477,59.12135295134523,5.334,4.860825590522513,5.807174409477486,11.746,11.398455733029866,12.093544266970135,0.104,0.07721593606336177,0.13078406393663822,85.54618713617624,83.94502507494444,87.14734919740805,13.0,8.0,9.0,17.0,0.5346106060606061,0.5104172855522765,0.5588039265689356,0.0,0.0,7.928
periodic_full,80.0,0.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,141.5180627034015,141.11548016945704,141.92064523734598,15.0,9.0,10.0,19.0,0.08625,0.08022374689770619,0.0922762531022938,0.0,0.0,10.0
periodic_partial,80.0,0.1,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,160.23999782409646,159.94548887562203,160.5345067725709,27.0,42.0,8.0,50.0,0.16679999999999998,0.1591974201699591,0.17440257983004084,0.0,0.064,8.0
threshold,80.0,0.1,80.0,80.0,80.0,0.0,0.0,0.0,3.92,3.2233865518724,4.6166134481276,6.432,6.15335462074896,6.710645379251041,40.987623657715986,40.14538947488365,41.82985784054832,22.0,12.0,17.0,29.0,0.67735,0.6583658966002662,0.6963341033997338,0.0,0.0,0.0
conservative_bandit,80.0,0.1,77.88,77.10802504614543,78.65197495385456,4.158,3.760529007126871,4.555470992873129,17.206,16.824393778954427,17.587606221045572,0.074,0.04849085988790455,0.09950914011209544,83.0482308022449,81.61681291989599,84.47964868459381,13.0,9.0,8.0,17.0,0.6048714012595591,0.5848208810853607,0.6249219214337575,0.0,0.0,5.404
periodic_full,80.0,0.2,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,141.44270664116078,141.0564328594138,141.82898042290776,14.0,9.0,9.0,18.0,0.085,0.07934763957653855,0.09065236042346146,0.0,0.0,10.0
periodic_partial,80.0,0.2,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,160.5017144083359,160.2053889917701,160.79803982490174,28.0,49.25,9.0,58.25,0.17189999999999997,0.1643087548812526,0.17949124511874734,0.0,0.076,8.0
threshold,80.0,0.2,80.0,80.0,80.0,0.0,0.0,0.0,4.04,3.3354482067734996,4.744551793226501,6.384,6.1021792827094,6.6658207172906,41.61374973189742,40.76163075035654,42.465868713438304,22.0,12.0,17.0,29.0,0.67685,0.6565784832083519,0.697121516791648,0.0,0.0,0.0
conservative_bandit,80.0,0.2,77.02,76.151084731053,77.88891526894699,4.78,4.354153694307272,5.205846305692728,16.65,16.220374911074703,17.079625088925294,0.086,0.05901263093634439,0.1129873690636556,85.29936930766233,83.75528494642451,86.84345366890015,13.0,9.0,8.0,17.0,0.5898112749823277,0.5676735125253117,0.6119490374393436,0.0,0.0,6.036
periodic_full,80.0,0.3,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,141.34619983767993,140.94194303953086,141.750456635829,14.0,8.0,10.0,18.0,0.0825,0.0765288922086004,0.0884711077913996,0.0,0.0,10.0
periodic_partial,80.0,0.3,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,160.24492764836197,159.95253441643914,160.5373208802848,28.0,50.0,9.0,59.0,0.16440000000000002,0.15663467062329892,0.17216532937670112,0.0,0.068,8.0
threshold,80.0,0.3,80.0,80.0,80.0,0.0,0.0,0.0,3.32,2.667060618439978,3.9729393815600216,6.672,6.410824247375991,6.933175752624009,41.264594266884565,40.40843908063903,42.1207494531301,22.0,12.0,17.0,29.0,0.67045,0.6507265537693224,0.6901734462306776,0.0,0.0,0.0
conservative_bandit,80.0,0.3,77.376,76.51461727186724,78.23738272813277,4.582,4.167219725257056,4.996780274742943,16.878,16.473482291606402,17.2825177083936,0.07,0.04627727977423712,0.09372272022576289,84.94843869535455,83.36301886099378,86.53385852971533,12.0,11.0,7.0,18.0,0.6080764507422401,0.5871117337294071,0.6290411677550732,0.0,0.0,7.256
periodic_full,80.0,0.4,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,141.2850584033358,140.88806450290306,141.68205230376853,14.0,8.0,10.0,18.0,0.0825,0.07690324492811511,0.0880967550718849,0.0,0.0,10.0
periodic_partial,80.0,0.4,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,160.37080111942635,160.06808686776637,160.67351537108632,27.0,50.25,8.75,59.0,0.165,0.15737858833078391,0.1726214116692161,0.0,0.072,8.0
threshold,80.0,0.4,80.0,80.0,80.0,0.0,0.0,0.0,3.32,2.667060618439978,3.9729393815600216,6.672,6.410824247375991,6.933175752624009,41.275758518594465,40.48759760352738,42.06391943366155,22.0,11.0,17.0,28.0,0.6644000000000001,0.6452243559091071,0.6835756440908931,0.0,0.0,0.0
conservative_bandit,80.0,0.4,76.456,75.51530448676417,77.39669551323584,5.326,4.850348605031088,5.8016513949689115,16.176,15.704564970360556,16.647435029639443,0.11,0.08091261731156743,0.13908738268843257,86.53261878405873,84.95193502269296,88.11330254542449,13.0,9.0,7.0,16.0,0.5710029593213805,0.5483096401164372,0.5936962785263237,0.0,0.0,8.388
periodic_full,80.0,0.5,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,141.0847956761984,140.6747992105425,141.49479214185433,14.0,8.0,10.0,18.0,0.07625,0.07042677796837014,0.08207322203162985,0.0,0.0,10.0
periodic_partial,80.0,0.5,80.0,80.0,80.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,160.48734262922233,160.20404988867895,160.7706353697657,26.0,49.0,8.0,57.0,0.16469999999999999,0.15715783573530837,0.1722421642646916,0.0,0.064,8.0
threshold,80.0,0.5,80.0,80.0,80.0,0.0,0.0,0.0,3.64,2.962907286728967,4.317092713271033,6.544,6.273162914691587,6.814837085308413,41.11248816642385,40.25061274206564,41.97436359078206,22.0,13.0,16.0,29.0,0.65845,0.6389736564975751,0.6779263435024249,0.0,0.0,0.0
conservative_bandit,80.0,0.5,76.176,75.18579738333972,77.16620261666029,5.932,5.431092946910438,6.432907053089563,15.778,15.289028480722518,16.266971519277483,0.12,0.08698301402723968,0.1530169859727603,88.73446276487428,87.07640729979435,90.3925182299542,12.0,10.0,7.0,17.0,0.556214493693441,0.5329874042712471,0.5794415831156349,0.0,0.0,10.84
periodic_full,100.0,0.1,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,144.8396221661765,144.48501176865886,145.19423256369413,14.0,9.0,10.0,19.0,0.07840000000000001,0.0727862894891704,0.08401371051082962,0.0,0.0,10.0
periodic_partial,100.0,0.1,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,161.46363127452182,161.22364105904526,161.70362148999837,42.5,85.0,8.0,93.0,0.22528000000000004,0.21722413064534696,0.2333358693546531,0.0,0.18,8.0
threshold,100.0,0.1,100.0,100.0,100.0,0.0,0.0,0.0,3.75,2.9667491053769197,4.53325089462308,8.5,8.186699642150767,8.813300357849233,41.36848638265353,40.50635614540774,42.230616619899315,24.0,11.0,20.0,31.0,0.66672,0.6487864047883434,0.6846535952116566,0.0,0.0,0.0
conservative_bandit,100.0,0.1,94.752,93.30281576687078,96.20118423312921,4.636,4.204408249370748,5.067591750629252,21.13,20.557987020061226,21.70201297993877,0.096,0.06575979217766062,0.12624020782233938,85.41265717670832,83.93114383026942,86.89417052314722,13.0,10.0,7.0,17.0,0.6058781785465996,0.5845197315981985,0.6272366254950008,0.0,0.0,5.452
periodic_full,100.0,0.2,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,144.60602670453778,144.26300863388195,144.9490447751936,14.0,9.0,10.0,19.0,0.0792,0.07337501164544845,0.08502498835455156,0.0,0.0,10.0
periodic_partial,100.0,0.2,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,161.67468023125227,161.4460511176911,161.90330934481344,40.0,88.0,8.0,96.0,0.22344000000000003,0.21498862222018006,0.23189137777982,0.0,0.196,8.0
threshold,100.0,0.2,100.0,100.0,100.0,0.0,0.0,0.0,4.55,3.7036341084112085,5.3963658915887915,8.18,7.841453643364483,8.518546356635516,41.74737461382091,40.85847524832227,42.63627397931955,25.0,11.25,20.0,31.25,0.67164,0.6537132598677613,0.6895667401322387,0.0,0.0,0.0
conservative_bandit,100.0,0.2,94.98,93.62291262779746,96.33708737220255,4.816,4.350107997603958,5.281892002396042,21.052,20.469397450667973,21.634602549332026,0.114,0.08248572018171874,0.14551427981828127,85.72328229480955,84.29062637112183,87.15593821849727,12.0,9.5,6.75,16.25,0.6012638827460809,0.579892648864905,0.6226351166272568,0.0,0.0,6.988
periodic_full,100.0,0.3,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,144.955244058179,144.61896622763086,145.29152188872715,14.0,10.0,9.0,19.0,0.0816,0.07566108923031668,0.08753891076968333,0.0,0.0,10.0
periodic_partial,100.0,0.3,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,161.62462146537212,161.3957026183673,161.85354031237694,37.0,79.0,8.0,87.0,0.22712000000000004,0.21931439232549726,0.23492560767450282,0.0,0.17,8.0
threshold,100.0,0.3,100.0,100.0,100.0,0.0,0.0,0.0,5.15,4.262865092170657,6.037134907829344,7.94,7.585146036868263,8.294853963131738,41.979469804029165,41.074428146203644,42.884511461854686,25.0,11.25,21.0,32.25,0.66872,0.6503354206814908,0.6871045793185092,0.0,0.0,0.0
conservative_bandit,100.0,0.3,95.568,94.30547912857459,96.8305208714254,4.964,4.494547698803172,5.433452301196829,21.14,20.58293794317841,21.69706205682159,0.108,0.07706114448203484,0.13893885551796514,86.45062507694462,84.9134567358136,87.98779341807564,12.0,9.0,7.0,16.0,0.613264165315249,0.5921625172534382,0.6343658133770598,0.0,0.0,7.292
periodic_full,100.0,0.4,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,144.35613667748305,144.01822456221635,144.69404879274975,14.0,8.0,10.0,18.0,0.0778,0.07253026833171636,0.08306973166828363,0.0,0.002,10.0
periodic_partial,100.0,0.4,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,161.57959966491853,161.35972271280275,161.79947661703432,40.0,83.0,11.0,94.0,0.22760000000000002,0.21935870931757506,0.235841290682425,0.0,0.204,8.0
threshold,100.0,0.4,100.0,100.0,100.0,0.0,0.0,0.0,4.1,3.2877852540201116,4.912214745979888,8.36,8.035114101608045,8.684885898391954,41.636190687301216,40.75993799989921,42.512443374703224,25.0,12.0,20.0,32.0,0.6780799999999999,0.6603071899316124,0.6958528100683874,0.0,0.0,0.0
conservative_bandit,100.0,0.4,94.992,93.59422308730237,96.38977691269764,5.138,4.682765775520474,5.5932342244795255,20.914,20.34836500094397,21.47963499905603,0.106,0.07576233809974076,0.13623766190025924,87.74787143831423,86.18616011635375,89.30958276027472,13.0,10.0,8.0,18.0,0.5930708437761071,0.5719572417714524,0.6141844457807618,0.0,0.0,8.676
periodic_full,100.0,0.5,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,144.40886460565315,144.06380475958522,144.75392445172108,14.0,9.0,9.0,18.0,0.08020000000000001,0.07500323456234284,0.08539676543765717,0.0,0.0,10.0
periodic_partial,100.0,0.5,100.0,100.0,100.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,161.45615897914308,161.2278304986944,161.68448745959176,46.0,65.0,15.0,80.0,0.22240000000000004,0.21422436127846825,0.23057563872153183,0.0,0.172,8.0
threshold,100.0,0.5,100.0,100.0,100.0,0.0,0.0,0.0,4.6,3.7500374356941104,5.449962564305888,8.16,7.820014974277645,8.499985025722356,41.514996825266984,40.61578725229856,42.41420639823541,25.0,13.0,19.0,32.0,0.65104,0.6328594476580661,0.6692205523419338,0.0,0.0,0.0
conservative_bandit,100.0,0.5,92.708,91.08547980869957,94.33052019130042,5.974,5.442997536173343,6.505002463826657,19.84,19.17402758029509,20.50597241970491,0.14,0.10574702622508743,0.1742529737749126,88.35963808478296,86.72717807358534,89.99209809598058,13.0,9.0,8.0,17.0,0.5704313750061428,0.5464295753653681,0.5944331746469176,0.0,0.0,9.368
periodic_full,120.0,0.1,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,146.48750708798812,146.19886889145508,146.77614528452116,14.5,12.25,10.0,22.25,0.08983333333333332,0.08402095027316595,0.0956457163935007,0.0,0.0,10.0
periodic_partial,120.0,0.1,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,161.6336904704222,161.42826242641715,161.83911851442727,63.0,84.0,21.0,105.0,0.2696551724137931,0.26151216124102056,0.27779818358656566,0.0,0.272,12.0
threshold,120.0,0.1,120.0,120.0,120.0,0.0,0.0,0.0,5.7,4.667366135847372,6.732633864152628,9.72,9.306946454338949,10.133053545661053,41.391688463475276,40.43760220510734,42.34577472184321,26.0,12.0,22.0,34.0,0.6766333333333332,0.6595398178270544,0.693726848839612,0.0,0.0,0.0
conservative_bandit,120.0,0.1,113.976,112.22753229772793,115.72446770227207,4.226,3.8091124293410275,4.6428875706589725,26.146,25.48556303216297,26.806436967837033,0.094,0.06554626078437667,0.12245373921562333,85.91865223927388,84.49928524880507,87.3380192297427,13.0,9.0,8.0,17.0,0.6272917728469485,0.6070839659279745,0.6474995797659224,0.0,0.0,4.664
periodic_full,120.0,0.2,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,146.45523529166016,146.16183684419147,146.74863373912885,14.0,8.0,10.0,18.0,0.08983333333333333,0.08400258323062897,0.0956640834360377,0.0,0.0,10.0
periodic_partial,120.0,0.2,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,161.40280884338296,161.19260951600256,161.61300817076335,63.0,95.0,14.0,109.0,0.2703448275862069,0.26241666860406754,0.2782729865683463,0.0,0.3,12.0
threshold,120.0,0.2,120.0,120.0,120.0,0.0,0.0,0.0,5.4,4.388722762392723,6.411277237607278,9.84,9.435489104957089,10.244510895042911,41.87132035946624,40.97482670831094,42.767814010621535,26.0,14.0,20.0,34.0,0.6771333333333334,0.6596520577949877,0.694614608871679,0.0,0.0,0.0
conservative_bandit,120.0,0.2,112.036,110.06594162071059,114.00605837928941,5.14,4.657657086033902,5.622342913966097,25.134,24.390149264775932,25.87785073522407,0.122,0.08880674110497519,0.1551932588950248,86.82085918110671,85.30425990899366,88.33745845321977,13.0,9.0,8.0,17.0,0.5977325031206927,0.5756542599609571,0.6198107462804283,0.0,0.0,6.312
periodic_full,120.0,0.3,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,146.58625698400397,146.2828222056538,146.88969176235415,14.0,9.0,9.0,18.0,0.08666666666666666,0.08059126572939077,0.09274206760394255,0.0,0.0,10.0
periodic_partial,120.0,0.3,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,161.68076192982463,161.48370064331775,161.8778232163315,49.0,91.25,12.0,103.25,0.2686206896551724,0.26037584743754366,0.2768655318728011,0.0,0.23,12.0
threshold,120.0,0.3,120.0,120.0,120.0,0.0,0.0,0.0,5.46,4.444360930093451,6.475639069906549,9.816,9.40974437203738,10.222255627962621,40.85208893619111,39.926496209395815,41.7776816629864,26.0,13.0,21.0,34.0,0.6808333333333333,0.6642527471988804,0.6974139194677862,0.0,0.0,0.0
conservative_bandit,120.0,0.3,112.564,110.63003011133229,114.4979698886677,4.894,4.43332070592572,5.3546792940742804,25.434,24.716330989384108,26.151669010615894,0.104,0.07448122589182099,0.133518774108179,88.55281922548895,87.03291786593257,90.07272058504532,13.0,11.0,7.0,18.0,0.6071712852112774,0.5856301662350889,0.6287124041874659,0.0,0.0,6.784
periodic_full,120.0,0.4,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,146.50961137369077,146.2028080563978,146.81641469098375,14.0,13.0,10.0,23.0,0.08733333333333333,0.08168051892325025,0.09298614774341642,0.0,0.0,10.0
periodic_partial,120.0,0.4,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,161.48223166163447,161.27812920597984,161.6863341172891,63.0,83.25,21.75,105.0,0.2655172413793104,0.25722805164102236,0.2738064311175984,0.0,0.278,12.0
threshold,120.0,0.4,120.0,120.0,120.0,0.0,0.0,0.0,5.88,4.8350798278086,6.9249201721914,9.648,9.23003193112344,10.06596806887656,41.76629355628697,40.851833667197056,42.68075344537688,27.0,12.0,22.0,34.0,0.6718,0.6543603959764596,0.6892396040235403,0.0,0.0,0.0
conservative_bandit,120.0,0.4,111.884,109.84541089762615,113.92258910237385,5.198,4.728776587702088,5.667223412297913,25.102,24.363865858798,25.840134141202,0.108,0.07912033196777873,0.13687966803222126,89.62559390423263,88.0928180144081,91.15836979405717,13.0,9.0,8.0,17.0,0.5974805028307038,0.5754557910256509,0.6195052146357566,0.0,0.0,8.156
periodic_full,120.0,0.5,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,146.79420100809028,146.49963548106976,147.0887665351108,14.0,13.25,10.0,23.25,0.08583333333333333,0.07985238477030007,0.09181428189636659,0.0,0.006,10.0
periodic_partial,120.0,0.5,116.0,116.0,116.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,161.607822580297,161.4086067085435,161.80703845205053,62.0,87.0,20.0,107.0,0.2721379310344828,0.2639117426694297,0.2803641193995359,0.0,0.296,12.0
threshold,120.0,0.5,120.0,120.0,120.0,0.0,0.0,0.0,5.1,4.111240748354064,6.088759251645936,9.96,9.564496299341627,10.355503700658375,41.38695540284549,40.441243152915774,42.3326676527752,26.0,12.0,21.0,33.0,0.6897000000000001,0.6738970223845306,0.7055029776154695,0.0,0.0,0.0
conservative_bandit,120.0,0.5,111.204,109.11143543333063,113.29656456666936,6.128,5.602518955711042,6.6534810442889585,24.412,23.654254167419715,25.169745832580283,0.13,0.09657745591811104,0.16342254408188897,91.66102276032093,90.10446046101347,93.21758505962839,13.0,9.0,8.0,17.0,0.5861443258251365,0.5639440462620636,0.6083446053882094,0.0,0.0,9.66
